Security Code,Company Name,Security Id
517415,Lee & Nee Softwares (Exports) Ltd.,LEENEE
517417,Patels Airtemp (I) Ltd.,PATELSAI
517421,Butterfly Gandhimathi Appliances Limited,BUTTERFLY
517423,Integra Switchgear Ltd.,INTEGSW
517429,Athena Global Technologies Limited,ATHENAGLO
517431,Narmada Macplast Drip Irrigation Sy,NARMP
517437,Dutron  Polymers Ltd.,DUTRON
517447,R S Software India Ltd.,RSSOFTWARE
517449,Magna Electro Castings Ltd.,MAGNAELQ
517467,MARSONS LIMITED,MARSONS
517477,Elnet Technologies Ltd.,ELNET
517494,ACCEL LIMITED,ACCEL
517498,Websol Energy System Limited,WEBELSOLAR
517500,Roto Pumps Ltd.,ROTO
517506,TTK Prestige Ltd.,TTKPRESTIG
517514,D & H India Limited,DHINDIA
517522,Rajratan Global Wire Ltd,RAJRATAN
517530,Surana Telecom And Power Limited,SURANAT&P
517536,Onward Technologies Ltd.,ONWARDTEC
517544,Centum Electronics Ltd,CENTUM
517546,Alfa Transformers ltd.,ALFATRAN
517548,Starlite Components Ltd.,STARLITE
517554,NHC FOODS LIMITED,NHCFOODS
517556,PVP Ventures Ltd,PVP
517562,Trigyn Technologies Ltd.,TRIGYN
517569,KEI Industries Ltd.,KEI
518011,Keerthi Industries Ltd,KEERTHI
518017,Bheema Cements Limited,BHEEMACEM
518075,Suraj Products Ltd.,SURAJ
518091,Anjani Portland Cement Ltd.,APCL
519003,Modi Naturals Limited,MODINATUR
519014,Prashant India Ltd,PRSNTIN
519031,Shah Foods Ltd,SHAHFOOD
519064,Khandelwal Extraction Ltd.,ZKHANDEN
519091,Tasty Bite Eatables Ltd.,TASTYBITE
519097,Ritesh International Ltd,RITESHIN
519105,AVT Natural Products Ltd.,AVTNPL
519126,Hindustan Foods Ltd.,HNDFDS
519136,Nahar Industrial Enterprises Ltd,NAHARINDUS
519152,Vadilal Enterprises Ltd.,VADILENT
519156,Vadilal Industries Ltd.,VADILALIND
519174,Ashiana Agro Industries Ltd,ASHAI
519183,ADF Foods Limited.,ADFFOODS
519191,Retro Green Revolution Limited,RGRL
519214,Williamson Financial Services ltd.,WILLIMFI
519216,Ajanta Soya Limited,AJANTSOY
519224,William Magor & Company Limited,WILLAMAGOR
519230,KISAAN PARIVAR INDUSTRIES LIMITED,KISAAN
519234,Superior Industrial Enterprises Limited,SIEL
519238,Saptarishi Agro Industries Ltd,SPTRSHI
519262,Prima Agro Ltd.,PRIMAGR
519285,Tarai Foods Ltd.,TARAI
519287,Modern Dairies Ltd.,MODAIRY
519295,Bambino Agro Industries Ltd,BAMBINO
519299,Prime Industries Ltd.,PRIMIND
519307,Vikas WSP Ltd.,VIKASWSP
519331,VSF Projects Limited,VSFPROJ
519353,Bansisons Tea Industries Ltd.,BANSTEA
519359,Poona Dal And Oil Industries Ltd.,POONADAL
519367,Transglobe Foods Ltd.,TRANSFD
519383,Anik Industries Limited,ANIKINDS
519397,Sharat Industries Ltd.,SHINDL
519413,DATIWARE MARITIME INFRA LIMITED,DATIWARE
519415,KMG Milk Food Limited,KMGMILK
519421,KSE Ltd.,KSE
519439,Pioneer Agro Extracts ltd.,PIONAGR
519455,Narbada Gems and Jewellery Limited,NARBADA
519457,Virat Crane Industries Ltd,VIRATCRA
519463,IB Infotech Enterprises Ltd,IBINFO
519471,Ambar Protein Industries Limited,AMBARPIL
519475,Chordia Food Products Ltd,CHORDIA
519477,CIAN Agro Industries & Infrastructure Limited,CIANAGRO
519483,Tai Industries Ltd.,TAIIND
519494,N.K.Industries Ltd.,NKIND
519500,BKV Industries Ltd.,BKV
519506,NCC Bluewater Products Ltd.,NCCBLUE
519528,Norben Tea & Exports Ltd,NORBTEAEXP
519532,Asian Tea & Exports Ltd.,ASIANTNE
519552,Heritage Foods Limited,HERITGFOOD
519566,Simran Farms Ltd.,SIMRAN
519574,Hindustan Agrigenetics Ltd.,HINDUST
519600,CCL Products (India) Ltd.,CCL
519602,Kellton Tech Solutions Ltd.,KELLTONTEC
519604,Suryo Foods & Industries Ltd.,SURFI
519606,Integrated Proteins Ltd.,INTEGFD
519612,Mahaan Foods Ltd.,MAHAANF
520008,RICO Auto Industries Ltd.,RICOAUTO
520021,Omax Autos Ltd.,OMAXAUTO
520043,Munjal Showa Ltd.,MUNJALSHOW
520051,Jamna Auto Industries Ltd.,JAMNAAUTO
520056,TVS Holdings Limited,TVSHLTD
520057,JTEKT India Limited,JTEKTINDIA
520059,Munjal Auto Industries Ltd.,MUNJALAU
520066,Jay Bharat Maruti Ltd.,JAYBARMARU
520073,RACL Geartech Limited,RACLGEAR
520075,Samkrg Pistons and Rings Ltd.,SAMKRG
520081,East Coast Steel Ltd,ECSTSTL
520111,Ratnamani Metals & Tubes Ltd,RATNAMANI
520113,Vesuvius India Ltd.,VESUVIUS
520119,Automotive Stampings and Assemblies Ltd.,ASAL
520121,Arcee Indusrtries ltd.,ARCEEIN
520123,ABC India Ltd.,ABCINDQ
520127,Balurghat Technologies Ltd.,BALTE
520131,Coastal Roadways Ltd.,COARO
520141,Sibar Auto Parts Ltd.,SIBARAUT
520151,Shreyas Shipping And Logistics Limited,SHREYAS
520155,Starlog Enterprises Limited,STARLOG
521003,Shiva Suitings Ltd.,SHVSUIT
521005,TITAN INTECH LIMITED,TITANIN
521014,Eurotex Industries & Exports Ltd.,EUROTEXIND
521016,Indo Count Industries Ltd,ICIL
521018,Maral Overseas Ltd.,MARALOVER
521034,Soma Textile & Industries Ltd,SOMATEX
521036,Source Industries (India) Ltd,SOURCEIND
521048,Advance Lifestyles Ltd.,ADVLIFE
521054,Kakatiya Textiles Ltd.,KAKTEX
521062,Perfect-Octave Media Projects Ltd,OCTAVE
521064,Trident Ltd,TRIDENT
521068,Hisar Spinning Mills Ltd,HISARSP
521070,Alok Industries Ltd.,ALOKINDS
521080,Pasari Spinning Mills Ltd.,PASARI
521097,Amarjothi Spinning Mills Ltd,AMARJOTHI
521105,Olympia Industries Ltd.,OLYMPTX
521109,Nagreeka Exports Ltd.,NAGREEKEXP
521113,Suditi Industries Ltd.,SUDTIND-B
521131,Shree Bhavya Fabrics Limited,SBFL
521133,Gem Spinners India Ltd,GEMSPIN
521137,Eureka Industries Ltd.,EUREKAI
521141,Aditya Spinners Ltd.,ADITYASP
521149,Prime Urban Development India Ltd,PRIMEURB
521151,Dhanlaxmi Fabrics Ltd.,DHANFAB
521161,Sri Lakshmi Saraswathi Textiles (Ar,SLSTLQ
521163,Zodiac Clothing Co. Ltd.,ZODIACLOTH
521178,Sri Ramakrishna Mills (Coimbatore) Ltd.,SRMCL
521180,Super Spinning Mills Ltd.,SUPERSPIN
521194,SIL Investments Ltd,SILINV
521200,Suryalakshmi Cotton Mills Ltd.,SURYALAXMI
521206,Samtex Fashions Ltd.,SAMTEX
521216,Dhanalaxmi Roto Spinners Ltd.,DHANROTO
521220,Damodar Industries Limited,DAMODARIND
521222,Sanblue Corporation Limited,SANBLUE
521226,Uniroyal Industries Ltd,UNIROYAL
521228,Tatia Global Vennture Limited,TATIAGLOB
521232,Sunil Industries Ltd.,SUNILTX
521234,Sri Nachammai Cotton Mills Ltd.,SRINACHA
521238,KKRRAFTON Developers Limited,KDL
521240,Sambandam Spinning Mills Ltd.,SAMBANDAM
521242,Kandagiri Spinning Mills Ltd.,KANDAGIRI
521244,MKP Mobility Limited,MKPMOB
521246,Paras Petrofils Ltd.,PARASPETRO
521248,Kitex Garmenets Ltd.,KITEX
522001,Cranex Ltd.,CRANEX
522004,Batliboi Ltd,BATLIBOI
522005,Austin Engineering Co. Ltd.,AUSTENG
522014,United Drilling Tools Ltd.,UNIDT
522017,Fluidomat Ltd.,FLUIDOM
522027,Ema India Ltd.,EMAINDIA
522029,Windsor Machines Limited,WINDMACHIN
522034,Shanthi Gears Ltd.,SHANTIGEAR
522036,Miven Machine Tools Ltd.,MIVENMACH
522064,HONDA INDIA POWER PRODUCTS LIMITED,HONDAPOWER
522073,The Hi-Tech Gears Limited,HITECHGEAR
522074,Elgi Equipments Ltd.,ELGIEQUIP
522091,United Van Der Horst Ltd.,UVDRHOR
522101,Kilburn Engineering Ltd,KLBRENG-B
522105,Birla Precision Technologies Ltd,BIRLAPREC
522108,Yuken India Ltd.,YUKEN
522113,Timken India Ltd,TIMKEN
522122,Voith Paper Fabrics India Ltd,VOITHPAPR
522134,Artson Engineering Ltd,ARTSONEN
522152,Solitaire Machine Tools Ltd,SOLIMAC
522163,Diamond Power Infrastructure Limited,DIACABS
522165,Indsil Hydro Power and Manganese Limited,INDSILHYD
522171,TMT (India) ltd.,TMTIND-B1
522183,ITL Industries Ltd.,ITL
522195,Frontier Springs Ltd.,FRONTSP
522205,Praj Industries Ltd.,PRAJIND
522207,Rasandik Engg. Industries India Ltd,RASANDIK
522209,Yogi Sung-won (India) Ltd.,YOGISUNG
522215,HLE GLASCOAT LIMITED,HLEGLAS
522217,Gujarat Apollo Industries Ltd.,GUJAPOLLO
522229,Taneja Aerospace & Aviation Ltd.,TANAA
522231,Conart Engineers Ltd.,CONART
522235,Minal Industries Limited,MINALIND
522237,Shivagrico Implements Ltd.,SHIVAGR
522241,M.M.Forgings Ltd.,MMFL
522249,Mayur Uniquoters ltd.,MAYURUNIQ
522251,Cenlub Industries Ltd.,CENLUB
522257,Rajoo Engineers Ltd.,RAJOOENG
522261,Dolphin Offshore Enterprises (India) ltd.,DOLPHIN
522267,Veejay Lakshmi Engineering Works Lt,VJLAXMIE
522273,Ahmedabad Steelcraft Ltd.,AHMDSTE
522275,GE T&D India Limited,GET&D
522281,Ram Ratna Wires Ltd.,RAMRAT
522285,Jayaswal Neco Industries Ltd,JAYNECOIND
522287,KALPATARU PROJECTS INTERNATIONAL LIMITED,KPIL
522289,NMS RESOURCES GLOBAL LIMITED,NMSRESRC
522292,CANDOUR TECHTEX LIMITED,CANDOUR
522294,T & I Global Ltd.,TIGLOB
522295,Control Print (India) Ltd.,CONTROLPR
522650,Bemco Hydraulics Ltd.,BEMHY
523007,Ansal Buildwell Ltd.,ANSALBU
523011,Weizmann Limited.,WEIZMANIND
523019,B.N.Rathi Securities Ltd.,BNRSEC
523021,Rishi Techtex Limited,RISHITECH
523023,Sinclairs Hotels  Ltd,SINCLAIR
523025,Safari Industries (India) Ltd.,SAFARI
523054,Binayak Tex Processors  Ltd.,ZBINTXPP
523062,J.J. Finance Corporation Ltd.,JJFINCOR
523100,Cosmo Ferrites Ltd.,COSMOFE
523105,CROPSTER AGRO LIMITED,CROPSTER
523113,Futuristic Securities Ltd,FUTURSEC
523116,Sanco Trans Ltd.,SANCTRN
523120,Ador Multiproducts Ltd,ADORMUL
523127,EIH Associated Hotels Ltd.,EIHAHOTELS
523144,Medi-Caps Ltd.,MEDICAPQ
523151,Otco International Ltd,OTCO
523160,Morganite Crucible (India) Limited,MORGANITE
523186,B&A Packaging India Limited,BAPACK
523204,Aban  Offshore Ltd.,ABAN
523207,Kokuyo Camlin Ltd,KOKUYOCMLN
523222,SRM Energy Limited,SRMENERGY
523229,Bharat Seats Ltd,BHARATSE
523232,Continental Petroleums Ltd.,CONTPTR
523242,N.B. Footwear Ltd.,NBFOOT
523248,Machino Plastics Ltd,MACPLASQ
523260,Pearl Polymers Ltd.,PEARLPOLY
523261,Venky's (India) ltd.,VENKEYS
523269,Advani Hotels & Resorts (India) Ltd.,ADVANIHOTR
523277,G.V. Films  Ltd.,GVFILM
523283,Superhouse limited,SUPERHOUSE
523289,Rama Vision Ltd,RAMAVISION
523301,TCPL Packaging Limited,TCPLPACK
523309,Shri Gang Industries & Allied Products Limited,SHRIGANG
523315,Purity Flex Pack Ltd,PURITY
523319,Balmer Lawrie & Co. Ltd.,BALMLAWRIE
523323,Kovai Medical Center & Hospital Ltd,KOVAI
523329,Eldeco Housing & Ind. Ltd.,ELDEHSG
523343,Microse India Limited,MICROSE
523367,DCM Shriram Limited,DCMSHRIRAM
523369,DCM Shriram Industries Ltd.,DCMSRIND
523371,Mawana Sugars Ltd,MAWANASUG
523373,Mini Diamonds (India) Ltd.,MINID
523384,Maha Rashtra Apex Corporation Ltd,MAHAPEXLTD
523385,Nilkamal Limited,NILKAMAL
523391,Nahar Polyfilms Ltd.,NAHARPOLY
523395,3M India Ltd.,3MINDIA
523398,Johnson Controls-Hitachi Air Conditioning India Ltd.,JCHAC
523405,JM Financial Limited,JMFINANCIL
523411,ADC India Communications Limited,ADCINDIA
523419,Tamilnadu Telecommunications Ltd.,TNTELE
523425,Sunraj Diamond Exports Ltd.,SUNRAJDI
523445,Reliance Industrial Infrastructure,RIIL
523457,Linde India Limited,LINDEINDIA
523465,Ind Bank Housing Ltd,INDBNK
523467,Jai Mata Glass Ltd.,JAIMATAG
523475,Lotus Chocolate Co. Ltd.,LOTUSCHO
523483,Pacific Industries ltd.,PACIFICI
523489,Chennai Meenakshi Multispeciality Hospital Ltd.,CMMHOSP
523519,Universal Office Automation Limited,UNIOFFICE
523537,APM Industries Ltd.,APMIN
523539,Precision Wires India ltd.,PRECWIRE
523550,Krypton Industries Ltd,KRYPTONQ
523558,SWISS MILITARY CONSUMER GOODS LIMITED,SWISSMLTRY
523566,Martin Burn Ltd,MARBU
523574,Future Enterprises Limited,FEL
523586,Indian Toners & Developers Ltd.,INDTONER
523594,Kunststoffe Industries Ltd.,KUNSTOFF
523598,Shipping Corporation Of India Ltd,SCI
523606,Sika Interplant Systems Ltd.,SIKA
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI
523618,Dredging Corporation of India Ltd.,DREDGECORP
523620,Phaarmasia Limited.,PHRMASI
523628,Poddar Housing and Development Limited,PODDARHOUS
523630,National Fertilizers Ltd.,NFL
523638,IP Rings Ltd.,IPRINGLTD
523642,PI Industries Limited,PIIND
523648,Plastiblends India Ltd.,PLASTIBLEN
523650,YASH INNOVENTURES LIMITED,YASHINNO
523652,Kkalpana Plastick Limited,KKPLASTICK
523660,Waterbase Limited,WATERBASE
523672,Flex Foods Ltd.,FLEXFO
523676,Golkunda Diamonds & Jewellery Ltd.,GOLKUNDIA
523694,Apcotex Industries Limited,APCOTEXIND
523696,Fortis Malar Hospitals Limited,FORTISMLR
523704,Mastek Limited,MASTEK
523708,EIMCO Elecon India Ltd.,EIMCOELECO
523710,Sayaji Hotel Ltd,SAYAJIHOTL
523712,JMG Corporation Ltd,JMGCORP
523716,Ashiana Housing Limited,ASHIANA
523722,Svam Software Ltd,SVAMSOF
523732,Ecoboard Industries Ltd,ECOBOAR
523736,Dhunseri Ventures Limited,DVL
523752,TRANS INDIA HOUSE IMPEX LIMITED,TIHIL
523754,MAHINDRA EPC IRRIGATION LIMITED,MAHEPC
523782,Mitshi India Limited,MITSHI
523790,Shukra Jewellers Limited,SHUKJEW
523792,Mazda Ltd.,MAZDA
523826,Sovereign Diamonds Ltd,SOVERDIA
523828,Menon Bearings Ltd,MENONBE
523832,Mukat Pipes Limited,MUKATPIP
523836,Gujarat Raffia Ind. Ltd.,GUJRAFFIA
523838,Simplex Infrastructures Limited,SIMPLEXINF
523840,Innovative Tech Pack Ltd,INNOVTEC
523842,Super Tannery Limited,SUPTANERY
523844,CONSTRONICS INFRA LIMITED,CONSTRONIC
523850,Axtel Industries Ltd.,AXTEL
523862,Pacheli Industrial Finance Limited,PIFL
523888,V R Woodart Ltd,VRWODAR
523896,AVI PRODUCTS INDIA LIMITED,APIL
524000,POONAWALLA FINCORP LIMITED,POONAWALLA
524013,Hindustan Flurocarbons Ltd.,HINFLUR
524019,Kingfa Science & Technology (India) Ltd,KINGFA
524031,Patidar Buildcon Limited,PATIDAR
524037,Rama Phosphates Ltd.,RAMAPHO
524038,Venlon Enterprises Ltd.,VENLONENT
524046,Pet Plastics Ltd.,PETPLST
524051,Polyplex Corporation Ltd.,POLYPLEX
524075,Albert David Ltd.,ALBERTDAVD
524080,Haryana Leather Chemicals Ltd.,HARLETH
524091,CARYSIL LIMITED,CARYSIL
524109,Kabra Extrusion Technik Ltd,KABRAEXTRU
524129,Vinyl Chemicals (India) Ltd.,VINYLINDIA
524136,Pee Cee Cosma Sope Ltd.,PCCOSMA
524156,TCM Ltd.,TCMLMTD
524164,IOL Chemicals & Pharmaceuticals Ltd,IOLCP
524174,Kesar Petroproducts Ltd,KESARPE
524200,Vinati Organics Ltd.,VINATIORGA
524202,Lactose (India) Ltd.,LACTOSE
524204,Teesta Agro Industries Ltd,TEEAI
524208,Aarti Industries Ltd,AARTIIND
524210,Pentokey Organy (India) Ltd.,PNTKYOR
524212,Wanbury Limited,WANBURY
524218,Resonance Specialties Limited,RESONANCE
524226,Gujarat Ambuja Exports Ltd.,GAEL
524230,Rashtriya Chemicals & Fertilizers Limited,RCF
524280,Kopran Ltd.,KOPRAN
524288,Aimco Pesticides Ltd.,AIMCOPEST
524314,Gujarat Terce Laboratories Ltd,GUJTERC
524324,Seya Industries Ltd,SEYAIND
524330,Jayant Agro-Organics Limited.,JAYAGROGN
524332,BCL INDUSTRIES LIMITED,BCLIND
524336,Shree Hari Chemicals Export Ltd.,SHHARICH
524342,Indo Borax & Chemicals Ltd.,INDOBORAX
524348,Aarti Drugs Limited,AARTIDRUGS
524370,Bodal Chemicals Ltd,BODALCHEM
524372,Orchid Pharma Limited,ORCHPHARMA
524394,Vimta Labs Ltd.,VIMTALABS
524396,Biofil Chemicals & Pharmaceuticals,BIOFILCHEM
524400,Ishita Drugs & Industries Ltd.,ISHITADR
524404,Marksans Pharma Ltd.,MARKSANS
524408,Universal Starch-Chem Allied Ltd.,UNIVSTAR
524412,Aarey Drugs & Pharmaceuticals Ltd,AAREYDRUGS
524414,Norris Medicines Ltd.,NORRIS
524434,Asian Petroproducts & Exports Ltd.,ASINPET
524440,Camex  Ltd.,CAMEXLTD
524444,EVEXIA LIFECARE LIMITED,EVEXIA
524458,Indo Euro Indchem Limited,INDOEURO
524470,Syncom Formulations (India) Ltd.,SYNCOMF
524480,Riddhi Siddhi Gluco Biols Ltd,RIDDHI
524488,SVC INDUSTRIES LIMITED,SVCIND
524494,Ipca Laboratories Ltd.,IPCALAB
524500,Kilitch Drugs (I) Ltd.,KILITCH
524502,Raaj Medisafe India Limited,RAAJMEDI
524504,Revati Organics Ltd.,REVAORG
524506,Coral Laboratories Ltd.,CORALAB
524514,Tulasee Bio-Ethanol Ltd.,TULASEEBIOE
524516,Bacil Pharma Ltd.,BACPHAR
524518,Krebs Biochemicals & Industries Ltd.,KREBSBIO
524520,KMC Speciality Hospitals India Limited,KMCSHIL
524522,Laffans Petrochemicals Ltd.,LAFFANSQ
524534,Bhaskar Agrochemicals Ltd.,BHASKAGR
524542,Sukhjit Starch & Chemicals Ltd.,SUKHJITS
524546,Satiate Agri Limited,SATAGRI
524548,Sharma East India Hospitals And Res,SHARMEH
524558,Neuland Laboratories Limited.,NEULANDLAB
524564,Gayatri BioOrganics Ltd,GAYATRIBI
524570,Poddar Pigments Ltd.,PODDARMENT
524572,Pharmaids Pharmaceuticals Ltd.,PHARMAID
524576,Vivid Global Industries Limited,VIVIDIND
524580,Priya Limited.,PRIYALT
524582,Tirupati Starch & Chemicals Ltd.,TIRUSTA
524590,Hemo Organic Limited,HEMORGANIC
524592,JD Orgochem Ltd.,JDORGOCHEM
524594,Aeonx Digital Technology Limited,AEONXDIGI
524598,AksharChem (India) Ltd.,AKSHARCHEM
524602,BANDARAM PHARMA PACKTECH LIMITED,BANDARAM
524604,ADLINE CHEM LAB LIMITED,ADLINE
524606,Beryl Drugs Ltd.,BERLDRG
524614,IEL LIMITED,INDXTRA
524622,iStreet Network Limited,ISTRNETWK
524624,Gagan Gases Ltd.,GAGAN
524628,Parker Agro Chem Export Ltd.,PARKERAC
524632,Shukra Pharmaceuticals Limited,SHUKRAPHAR
524634,Alufluoride  Ltd.,ALUFLUOR
524636,OXYGENTA PHARMACEUTICAL LIMITED,OXYGENTAPH
524640,Archit Organosys Limited,ARCHITORG
524642,Sikozy Realtors Limited,SIKOZY
524648,Indo Amines Ltd.,INDOAMIN
524652,Ind-Swift Ltd.,INDSWFTLTD
524654,Natural Capsules Ltd.,NATCAPSUQ
524661,Welcure Drugs & Pharmaceuticals ltd,WELCURE
524663,Bharat Immunologicals & Biologicals,BIBCL
524667,Savita Oil Technologies Limited,SOTL
524669,Hester Biosciences Ltd,HESTERBIO
524675,Kabsons Industries Ltd.,KABSON
524687,Basant Agro-Tech (India) Ltd.,BASANTGL
524703,Sandu Pharmaceuticals Ltd.,SANDUPHQ
524709,NACL Industries Limited,NACLIND
524711,Vista Pharmaceuticals Ltd.,VISTAPH
524715,Sun Pharmaceutical Industries Ltd.,SUNPHARMA
524717,Titan Bio-Tech Ltd.,TITANBIO
524723,Bijoy Hans Ltd,BIJHANS
524727,Span Divergent Limited,SDL
524731,Jenburkt Pharmaceuticals Ltd.,JENBURPH
524735,Hikal Ltd.,HIKAL
524742,Caplin Point Laboratories Ltd.,CAPLIPOINT
524743,FISCHER MEDICAL VENTURES LIMITED,FISCHER
524748,Link Pharma Chem Ltd.,LINKPH
524752,DECIPHER LABS LIMITED,DECIPHER
524768,Emmessar Biotech & Nutrition Ltd.,EMMESSA
524774,NGL Fine Chem Ltd.,NGLFINE
524790,Everest Organics Ltd.,EVERESTO
524804,Aurobindo Pharma Ltd.,AUROPHARMA
524808,Phyto Chem (India) Ltd.,PHYTO
524816,Natco Pharma Ltd.,NATCOPHARM
524818,Dynamic Industries Ltd.,DYNAMIND
524820,Panama Petrochem Ltd.,PANAMAPET
524824,Bal Pharma Ltd.,BALPHARMA
524828,BDH Industries Ltd.,BDH
526001,Jauss Polymers Ltd,JAUSPOL
526025,Globus Constructors & Developers Limited,GLOBUSCON
526027,Cubex Tubings Ltd,CUBEXTUB
526043,Polymechplast Machines Ltd.,POLYCHMP
526071,STELLANT SECURITIES (INDIA) LIMITED,STELLANT
526073,Galaxy Bearings Ltd.,GALXBRG
526081,SC Agrotech Limited,SCAGRO
526095,Ravileela Granites Limited,RALEGRA
526113,Uniroyal Marine Exports Ltd.,UNRYLMA
526115,Karan Woo-sin ltd.,KARANWO
526117,Shervani Industrial syndicate Ltd,SHERVANI
526125,BN HOLDINGS LIMITED,BNHOLDINGS
526133,Supertex Industries Ltd,SUPERTEX
526137,Shetron Ltd.,SHETR
526139,Transgene Biotek Ltd.,TRABI
526143,MPL Plastics Limited,MPL
526159,Nikhil Adhesives Ltd.,NIKHILAD
526161,Spenta International Ltd.,SPENTA
526169,Multibase India Ltd,MULTIBASE
526173,Andrew Yule & Company Ltd,ANDREWYU
526179,Ludlow Jute & Specialities Ltd,LUDLOWJUT
526187,Ashram Online.com Ltd,ASHRAM
526193,Royal Cushion Vinyl Products Ltd.,ROYALCU
526211,Suraj Industries Limited.,SURJIND
526217,Hitech Corporation Limited,HITECHCORP
526225,Bloom Dekor Ltd.,BLOOM
526227,Filatex India Ltd.,FILATEX
526231,Standard Surfactants Ltd.,STDSFAC
526237,Morgan Ventures Ltd.,MORGAN
526241,Amrapali Industries Ltd,AMRAPLIN
526247,Premier Explosives Ltd.,PREMEXPLN
526251,Mid East Portfolio Management Ltd.,MIDEASTP
526263,Mold-Tek Technologies Ltd,MOLDTECH
526269,Crestchem Ltd.,CRSTCHM
526299,Mphasis Limited,MPHASIS
526301,Medinova Diagnostic Services Ltd.,MEDINOV
526315,DIVYASHAKTI LIMITED,DIVSHKT
526325,Orient Press ltd.,ORIENTLTD
526335,Shreyas Intermediates Ltd.,SHREYASI
526345,Panjon Ltd.,PANJON
526349,Nirbhay Colours India Limited,NIRBHAYIND
526355,Duropack Ltd,DUROPACK
526365,SWARNSARITA JEWELS INDIA LIMITED,SWARNSAR
526367,Ganesh Housing Corporation Ltd.,GANESHHOUC
526371,NMDC Ltd,NMDC
526373,Cindrella Hotels Ltd.,CINDHO
526381,Patel Integrated Logistics Ltd,PATINTLOG
526397,Alphageo (India)Ltd.,ALPHAGEO
526407,HAMPTON SKY REALTY LIMITED,HAMPTON
526409,Kkalpana Industries (India) Ltd,KKALPANAIND
526415,OK Play India Ltd.,OKPLA
526423,Kriti Industries (India) Ltd.,KRITI
526431,Welterman International Ltd.,WELTI
526433,ASM Technologies Ltd.,ASMTEC
526435,Perfectpac Limited,PERFEPA
526439,Ambitious Plastomac Ltd.,AMBIT
526441,Vision Cinemas Limited,VISIONCINE
526443,Datasoft Application Software (I) L,AEIM
526445,Indrayani Biotech Ltd.,INDRANIB
526468,Euro Leder Fashion Ltd.,EUROLED
526471,Winsome Breweries Ltd.,WINSOMBR
526473,Elegant Floriculture & Agrotech (In,ELEFLOR
526477,South Asian Enteprises Ltd.,
526479,Sky Industries Ltd,SKYIND
526481,Phoenix International Ltd.,PHOENXINTL
526488,BHUDEVI INFRA PROJECTS LIMITED,BHUDEVI
526490,Pratik Panels Ltd.,PRATIK
526492,Rishiroop Limited,RISHIROOP
526494,PROMACT IMPEX LIMITED,PROMACT
526500,Sterling Green  Woods  Limited,STRGRENWO
526506,Systematix Corporate Services Ltd.,SYSTMTXC
526508,Shahi Shipping Limited,SHAHISHIP
526519,Alpine Housing Development Corporat,ALPINEHOU
526521,Sanghi Industries Ltd.,SANGHIIND
526525,WORLDWIDE ALUMINIUM LIMITED,WWALUM
526530,IIRM HOLDINGS INDIA LIMITED,IIRM
526532,Square Four Projects India Limited,SFPIL
526544,Scanpoint Geomatics Limited,SCANPGEOM
526546,Choksi Laboratories Ltd.,CHOKSILA
526550,Country Club Hospitality & Holidays Ltd,CCHHL
526568,Longview Tea Company ltd.,LONTE
526570,Midwest Gold Ltd,MIDWEST
526574,Enterprise International Limited,ENTRINT
526576,TECHINDIA NIRMAN LIMITED,TECHIN
526582,TPL Plastech Limited,TPLPLASTEH
526586,Wim Plast Ltd.,WIMPLAST
526588,Photoquip India Ltd.,PHOTOQUP
526596,Liberty Shoes Ltd.,LIBERTSHOE
526604,Lippi Systems Ltd.,LIPPISYS
526608,Electrotherm (India) Ltd,ELECTHERM
526612,Blue Dart Express Ltd.,BLUEDART
526614,Expo Gas Containers Ltd.,EXPOGAS
526616,National Plastic Industries Ltd.,NATPLAS
526622,MFL India Ltd,MFLINDIA
526638,Texel Industries Ltd.,TEXELIN
526640,Royale Manor Hotels & Industries Lt,RAYALEMA
526642,Mirza International  Limited,MIRZAINT
526650,Tourism Finance Corpn. Of India Ltd,TFCILTD
526654,Thakker's Developers Ltd.,THAKDEV
526662,Rajdarshan Industries Ltd.,ARENTERP
526666,Bhartiya International Ltd.,BIL
526668,Kamat Hotels (India) ltd.,KAMATHOTEL
526675,Tirth Plastic Ltd.,TIRTPLS
526677,DSJ KEEP LEARNING LIMITED,KEEPLEARN
526687,Polo Hotels Ltd.,POLOHOT
526703,Ecoplast Ltd.,ECOPLAST
526705,Elegant Marbles & Grani Industries,ELEMARB
526709,BITS Ltd,BITS
526711,Adarsh Plant Project Ltd.,ADARSHPL
526717,HCP PLASTENE BULKPACK LIMITED,HPBL
526721,Nicco Parks And Resorts Ltd.,NICCOPAR
526723,NTC INDUSTRIES LIMITED,NTCIND
526725,Sandesh Ltd.,SANDESH
526727,Garnet Construction Ltd.,GARNET
526729,Goldiam International Ltd.,GOLDIAM
526731,Bright Brothers Ltd.,BRIGHTBR
526739,Narmada Gelatines Ltd.,SHAWGELTIN
526747,P.G.Foils Ltd.,PGFOILQ
526751,Gratex Industries Ltd.,GRATEXI
526755,Velan Hotels Ltd.,VELHO
526761,Howard Hotels Limited,HOWARHO
526773,Pressure Sensitive Systems (India),PRESSURS
526775,Valiant Communications Ltd.,VALIANT
526783,Dr.Agarwals Eye Hospital Ltd.,DRAGARWQ
526795,Mahasagar Travels Ltd.,MHSGRMS
526797,Greenply Industries Ltd,GREENPLY
526807,Seamec Ltd,SEAMECLTD
526813,Raghunath International Ltd.,RAGHUNAT
